Jaltomata_repandidentata	12
Jaltomata_bohsiana	?
Jaltomata_procumbens	12
Jaltomata_chihuahuensis	12
Jaltomata_grandiflora	12
Jaltomata_antillana	?
Jaltomata_auriculata	12
Jaltomata_oppositifolia	?
Jaltomata_salpoensis	?
Jaltomata_andersonii	?
Jaltomata_lezamae	?
Jaltomata_sinuosa	?
Jaltomata_viridiflora	12
Jaltomata_yungayensis	?
Jaltomata_contumacensis	?
Jaltomata_leivae	?
Jaltomata_biflora	?
Jaltomata_dentata	?
Jaltomata_bicolor	?
Jaltomata_umbellata	12
Jaltomata_cajacayensis	?
Jaltomata_lomana	?
Jaltomata_mionei	?
Jaltomata_aspera	?
Jaltomata_lojae	12
Jaltomata_chotanae	?
Jaltomata_lanata	?
Jaltomata_bernardelloana	?
Jaltomata_sagastegui	12
Jaltomata_paneroi	?
Jaltomata_herrerae	?
Jaltomata_yacheri	?
Jaltomata_weberbaueri	?
Jaltomata_ventricosa	12
Jaltomata_sanchez-vegae	?
Jaltomata_dendroidea	?
Solanum_monarchostemon	?
Solanum_thelopodium	?
Solanum_valdiviense	?
Solanum_guineense	36
Solanum_nakurense	?
Solanum_terminale	?
Solanum_herculeum	12
Solanum_trisectum	?
Solanum_capsiciforme	23
Solanum_simile	23
Solanum_symonii	(46 48)
Solanum_vescum	(12 23 24)
Solanum_linearifolium	23
Solanum_laciniatum	(46 48)
Solanum_aviculare	(12 23 24 46 48)
Solanum_multivenosum	46
Solanum_calileguae	?
Solanum_uncinellum	?
Solanum_pubigerum	?
Solanum_aligerum	12
Solanum_nitidum	?
Solanum_laxum	(8 12)
Solanum_amygdalifolium	12
Solanum_crispum	12
Solanum_dulcamara	(10 12 14 24 36)
Solanum_lyratum	12
Solanum_wallacei	?
Solanum_palitans	12
Solanum_tripartitum	12
Solanum_triflorum	12
Solanum_physalifolium	12
Solanum_pallidum	12
Solanum_fiebrigii	12
Solanum_annuum	?
Solanum_villosum	(12 24 30 36 48)
Solanum_retroflexum	24
Solanum_scabrum	(24 36)
Solanum_opacum	(18 35 36 37)
Solanum_americanum	(12 18 22 24 36)
Solanum_nigrum	(12 18 20 21 24 27 28 30 32 36 48 54 70 72)
Solanum_ptychanthum	12
Solanum_multifidum	?
Solanum_montanum	?
Solanum_paposanum	?
Solanum_evolvulifolium	?
Solanum_phaseoloides	?
Solanum_savanillense	?
Solanum_ternatum	?
Solanum_incurvum	?
Solanum_mite	?
Solanum_anceps	?
Solanum_conicum	?
Solanum_angustialatum	?
Solanum_chamaepolybotryon	?
Solanum_muricatum	12
Solanum_taeniotrichum	12
Solanum_caripense	12
Solanum_fraxinifolium	12
Solanum_appendiculatum	12
Solanum_brevifolium	12
Solanum_etuberosum	(12 24)
Solanum_palustre	12
Solanum_lycopersicoides	12
Solanum_sitiens	12
Solanum_juglandifolium	12
Solanum_ochranthum	12
Solanum_habrochaites	12
Solanum_neorickii	12
Solanum_chilense	12
Solanum_peruvianum	12
Solanum_chmielewskii	12
Solanum_pennellii	12
Solanum_galapagense	12
Solanum_lycopersicum	(12 13 18 24)
Solanum_cheesmaniae	12
Solanum_pimpinellifolium	(12 24)
Solanum_bulbocastanum	(12 18)
Solanum_jamesii	12
Solanum_clarum	12
Solanum_morelliforme	12
Solanum_polyadenium	12
Solanum_cardiophyllum	(12 18)
Solanum_ehrenbergii	(12 18)
Solanum_chomatophilum	12
Solanum_scabrifolium	12
Solanum_pinnatisectum	12
Solanum_immite	(12 18)
Solanum_piurae	12
Solanum_acroscopicum	(12 24)
Solanum_multiinterruptum	(12 18)
Solanum_andreanum	(12 18 24)
Solanum_doddsii	12
Solanum_stenophyllidium	12
Solanum_schenckii	36
Solanum_iopetalum	36
Solanum_violaceimarmoratum	12
Solanum_albicans	36
Solanum_acaule	(18 24 36 48)
Solanum_boliviense	12
Solanum_raphanifolium	12
Solanum_lignicaule	12
Solanum_laxissimum	12
Solanum_maglia	(12 18)
Solanum_longiconicum	24
Solanum_oxycarpum	24
Solanum_agrimoniifolium	24
Solanum_colombianum	(12 24 36)
Solanum_stipuloideum	12
Solanum_vernei	12
Solanum_tuberosum	(12 13 18 20 24 30 36 48)
Solanum_candolleanum	(12 18)
Solanum_brevicaule	(12 24 36)
Solanum_microdontum	(12 18)
Solanum_demissum	(30 36)
Solanum_kurtzianum	12
Solanum_chacoense	(12 18)
Solanum_berthaultii	12
Solanum_infundibuliforme	12
Solanum_okadae	12
Solanum_stoloniferum	(12 24)
Solanum_hjertingii	(16 17 19 22 24)
Solanum_verrucosum	(12 18 24)
Solanum_guerreroense	36
Solanum_hougasii	36
Solanum_clandestinum	?
Solanum_mapiriense	?
Solanum_latiflorum	12
Solanum_cacosmum	12
Solanum_exiguum	12
Solanum_diploconos	12
Solanum_pinetorum	12
Solanum_sciadostylis	12
Solanum_cylindricum	12
Solanum_glaucophyllum	12
Solanum_fusiforme	12
Solanum_melissarum	12
Solanum_confusum	12
Solanum_hibernum	12
Solanum_luteoalbum	12
Solanum_stuckertii	12
Solanum_oxyphyllum	12
Solanum_pendulum	12
Solanum_tobagense	12
Solanum_obliquum	12
Solanum_roseum	12
Solanum_maternum	?
Solanum_betaceum	12
Solanum_unilobum	12
Solanum_cajanumense	12
Solanum_fallax	12
Solanum_endopogon	12
Solanum_occultum	12
Solanum_sibundoyense	12
Solanum_proteanthum	12
Solanum_tegore	12
Solanum_circinatum	12
Solanum_tenuisetosum	12
Solanum_adscendens	?
Solanum_turneroides	?
Solanum_abutiloides	12
Solanum_rugosum	12
Solanum_asperum	12
Solanum_mauritianum	12
Solanum_lepidotum	?
Solanum_cordovense	?
Solanum_schlechtendalianum	?
Solanum_delitescens	?
Solanum_reductum	12
Solanum_havanense	?
Solanum_argentinum	12
Solanum_pseudocapsicum	12
Solanum_rovirosanum	12
Solanum_arboreum	12
Solanum_ochrophyllum	?
Solanum_aphyodendron	12
Solanum_diphyllum	12
Solanum_allophyllum	12
Solanum_wendlandii	12
Solanum_nemorense	?
Solanum_hoehnei	?
Solanum_agrarium	?
Solanum_stenandrum	?
Solanum_gardneri	?
Solanum_microphyllum	12
Solanum_paraibanum	?
Solanum_robustum	12
Solanum_stagnale	12
Solanum_jabrense	?
Solanum_paludosum	12
Solanum_palinacanthum	12
Solanum_mammosum	(11 12)
Solanum_platense	11
Solanum_capsicoides	(12 23 24 46 48)
Solanum_acerifolium	12
Solanum_atropurpureum	12
Solanum_tenuispinum	12
Solanum_incarceratum	12
Solanum_myriacanthum	12
Solanum_aculeatissimum	(11 12 14 19 24)
Solanum_viarum	12
Solanum_sessiliflorum	12
Solanum_quitoense	12
Solanum_felinum	12
Solanum_candidum	12
Solanum_lasiocarpum	12
Solanum_repandum	12
Solanum_stramoniifolium	12
Solanum_hirtum	12
Solanum_pectinatum	(12 36)
Solanum_hyporhodium	12
Solanum_pseudolulo	12
Solanum_vestissimum	(12 36)
Solanum_sisymbriifolium	(12 36)
Solanum_lycocarpum	12
Solanum_mitlense	12
Solanum_crinitum	12
Solanum_wrightii	12
Solanum_tenuipes	12
Solanum_johnstonii	12
Solanum_grayi	12
Solanum_lumholtzianum	12
Solanum_angustifolium	12
Solanum_fructu-tecto	(12 13)
Solanum_rostratum	12
Solanum_tribulosum	12
Solanum_heterodoxum	12
Solanum_citrullifolium	12
Solanum_davisense	12
Solanum_bahamense	(12 24)
Solanum_ensifolium	12
Solanum_carolinense	(12 24)
Solanum_moxosense	?
Solanum_aridum	12
Solanum_juvenale	(12 24)
Solanum_jamaicense	12
Solanum_lanceifolium	12
Solanum_volubile	?
Solanum_aturense	?
Solanum_pedemontanum	?
Solanum_crotonoides	?
Solanum_donianum	12
Solanum_paniculatum	12
Solanum_subinerme	?
Solanum_bonariense	12
Solanum_hayesii	?
Solanum_asperolanatum	12
Solanum_comarapanum	?
Solanum_whalenii	?
Solanum_chrysotrichum	12
Solanum_torvum	(11 12 24)
Solanum_lanceolatum	?
Solanum_hieronymi	(12 18 24)
Solanum_elaeagnifolium	(12 24 36)
Solanum_hindsianum	12
Solanum_houstonii	12
Solanum_aculeastrum	12
Solanum_coagulans	12
Solanum_marginatum	12
Solanum_schimperianum	?
Solanum_goetzei	?
Solanum_giganteum	12
Solanum_tettense	?
Solanum_dasyphyllum	12
Solanum_macrocarpon	(10 12 14)
Solanum_lamprocarpum	?
Solanum_glabratum	?
Solanum_aethiopicum	12
Solanum_anguivi	(12 24)
Solanum_lidii	12
Solanum_vespertilio	12
Solanum_humile	?
Solanum_capense	?
Solanum_tomentosum	?
Solanum_nigriviolaceum	?
Solanum_violaceum	12
Solanum_supinum	?
Solanum_insanum	12
Solanum_melongena	(12 18 24)
Solanum_lichtensteinii	?
Solanum_cerasiferum	?
Solanum_linnaeanum	12
Solanum_arundo	?
Solanum_incanum	(12 24)
Solanum_campylacanthum	(12 24)
Solanum_toliaraea	?
Solanum_bumeliifolium	?
Solanum_heinianum	?
Solanum_mahoriense	?
Solanum_myoxotrichum	?
Solanum_pyracanthos	12
Solanum_oldfieldii	12
Solanum_coactiliferum	12
Solanum_gabrielae	12
Solanum_lasiophyllum	12
Solanum_cleistogamum	12
Solanum_horridum	12
Solanum_echinatum	12
Solanum_lucani	12
Solanum_cunninghamii	12
Solanum_dioicum	(12 24)
